item_id,item_name,category,rating,review_text,quality_score,source,date
B07QSQCF9R,Mamaearth-Moisturizing-Baby-Bathing-Oatmeal,product,5,"Mamaearth is always best.  Every product of this brand is awesome.  I love all babies products by Mamaearth. Best part of this soap is SUITABLE FOR EVERY BABY'S DELICATE SKIN even you can try it for your newborns as well.  I'm using it for my baby since birth. Quality same as mentioned. The natural nutrients present in goat milk gets easily absorbed in the delicate skin of your baby and keeps it moisturized for long time.SUITS DRY, ITCHY, ECZEMA PRONE SKIN as well.  Best product. You can purchase it for your baby or for gifting for your loved ones.",0.99,amazon_india,2019-06-19
B00N8QUNQY,Society-Tea-Masala-Jar-250g,product,1,"Recently, I visited a relative in Dubai and tasted Society Masala tea for the 1st time.  I simply loved it, more so when I found real ingredients like cinnamon, cardamom, ginger etc. written on the box.  I ordered same tea in india once I got back and I am shocked to see that there are no real ingredients.  The box says there are added 'flovors' only.  How disgusting to find that what is sold in india and exported abroad is totally different.  I wish I could return the tea but unfortunately, Amazon does not accept return of food items.",0.99,amazon_india,2019-01-31
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,product,5,"It's DARK AND BITTER, so if you're one of those sweet suger filled fake chocolate lovers, than this is out of your league, stick to your sugar candies.It's extremely hard to find anything this dark in India and even if there are, they're extremely pricy cause of low quantity production. Thanks to AMUL, now we have true dark chocolate at affordable price.NB: Loving the texture and feel of the chocolate. I'm really happy.Update: Finished 4 packs in less than 13 days. Ordered another 4. I just love the texture of the chocolate in my mouth. Truly in love ❤️",0.99,amazon_india,2020-01-24
B07QSQCF9R,Mamaearth-Moisturizing-Baby-Bathing-Oatmeal,product,1,"Very bad product worth ZERO star. The entire soap turn into a pasty mass after one time use. Not worth buying this product as the second day onwards one has to scoop it with hand like a cream and apply on baby. Bad manufacturing process for this soap. Better they market it in the form of liquid body wash. Moreover, the soapy feel doesn't go from the body on few rinse. Worst than Teddy bar which has similar outcome, but better than this. Dermadew found to best on my trials to find a good soap for my baby.",0.98,amazon_india,2019-06-22
B01GCETOCW,Tata-Tea-Gold-500g,product,5,"This tata tea gold is a real gem in the house from tata. In my house we are using this tea since many long long years. And everyone like it. So fellows go for it blindly give it a try and i am really sure with this decision you wont regret it.Ps :  if you guys like very strong tea then go for tata premium this one is little mild, use elaichi, ginger and honey mix it well it adds up the flavour to your tea. I hope this review help you to choose right tea for yourself.",0.98,amazon_india,2018-08-07
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,product,5,"I have never purchased this variety before. I have always used dettol antiseptic liquid. But during lock-down it was vanished from local medicine stores. So I moved online, it was even difficult to get one there also. However, after lots of attempt I got 1. After using this for shaving purpose I think it is equally good as antiseptic variety. It leaves a freshness felling after washing face with this. This leaves a refreshing fragrance if mixed with bathing water. I am very much pleased after using this variety and will buy this again in future.",0.96,amazon_india,2020-06-02
B01GCETOCW,Tata-Tea-Gold-500g,product,1,"This tea surprisingly has no taste and flavour, aroma at all. Total waste of money. With 2 spoons for a cup of tea there is no taste at all it feels like we are having just hot water with sugar. It needs 3 spoons for a cup, to atleast get slight taste of tea. I took 500gm pack now it's getting difficult to even finish the pack and start with some new tea. I took this tea because my regular brand Wagh Bakri was not available. Such tasteless tea is really not expected from brand Tata.",0.96,amazon_india,2020-08-13
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,product,5,"I have never purchased this variety before. I have always used dettol antiseptic liquid. But during lock-down it was vanished from local medicine stores. So I moved online, it was even difficult to get one there also. However, after lots of attempt I got 1. After using this for shaving purpose I think it is equally good as antiseptic variety. It leaves a freshness felling after washing face with this. This leaves a refreshing fragrance if mixed with bathing water. I am very much pleased after using this variety and will buy this again in future.",0.96,amazon_india,2020-06-02
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,product,5,"Bitter is a very silple word, need some terrible word to describe this, i don't think i can go beyond 70% cocao... now i don't know what i will do with two bars.... on a lighter note: guys think twice before ordering, this is some 3rd degree torture not for general public use, might help military to torture terrorists. If i was a terrorist i would speak out everything after eating this in return of sugar..Jokes apart guys this is best and cheapest you can get, well done,  amul really the taste of india ❤❤❤",0.95,amazon_india,2020-07-09
B077PVVYH6,Streax-Ultralights-Highlighting-Kit-Collection,product,1,"Its a nightmare!!!!!!Trust me, I stuck to each and every direction written on the leaflet, and after almost 2 hours of blonder-shampoo-color-shampoo routine, my entire hair turned orange!!!! That too, not a funky orange. Just the badly-done-henna orange, if you know what I mean.I have tried blue and green and blonde hair color previously, semi+permanent and permanent, but never did I think that a safe color like cappucino brown will turn out to be such a disaster!!!!!!!!Had to order another color just to cover this mess up. Frantically searching for scarfs andhats right now.",0.94,amazon_india,2019-08-30
B07KN9NLXZ,Streax-Ultralights-Highlighting-Kit-Collection,product,1,"Its a nightmare!!!!!!Trust me, I stuck to each and every direction written on the leaflet, and after almost 2 hours of blonder-shampoo-color-shampoo routine, my entire hair turned orange!!!! That too, not a funky orange. Just the badly-done-henna orange, if you know what I mean.I have tried blue and green and blonde hair color previously, semi+permanent and permanent, but never did I think that a safe color like cappucino brown will turn out to be such a disaster!!!!!!!!Had to order another color just to cover this mess up. Frantically searching for scarfs andhats right now.",0.94,amazon_india,2019-08-30
B078X5298B,Godrej-No-1-Bathing-Soap-Lime,product,5,We are using Godrej No1 soap from very long time. Fragrance of the soap is really good and very refreshing fragrance last long after bathing. After bathing skin becomes soft and smooth with this soap.  Amazon packing and delivery is really good and got this soap at good deal @ 173/- for 9 soaps. Manufacturing date is 09/19 and best before is 24 months from date of PKD so over all best soap at best deal. Simply go for it without thinking twice👍🏻👍🏻Packing :- 5/5Soap quality :- 5/5Fragrance :- 5/5Delivery :- 5/5Overall :- 5/5,0.94,amazon_india,2019-10-18
B07Y4ZGYL9,Mamaearth-Natural-Turmeric-Saffron-brightning,product,5,"Had tried this product majorly because of the name and ingredients that it has. For the first time a company is able to get the product that is based on our ancient secret recipes of our Dadi Nani... a person like me who has super dry skin, this is the perfect product for me as it hydrates my skin thoroughly and gives an instant freshness like the way ubtan gives. Very good for my super dry & super sensitive skin. Loved this product. Kudos mamaearth for this amazing thought behind this product .",0.93,amazon_india,2019-04-15
B075B7WDJY,Himalaya-Baby-Shampoo-400-ml,product,5,"Being a mom I am very peculiar about the cosmetics I use for my baby and I always try to use non chemical based cosmetics for my baby.I have tried few so called big foreign brands before but results were below average and at last tried himalaya baby shampoo and the results were just astonishing.All thr natural oil of my babies hairs were abck to normal, hairs were were soft, hardly any itching in eyes.It's a must buy products for all thr moms who love their babies.5 🌟 🌟 🌟 🌟 🌟 product",0.93,amazon_india,2018-11-24
B082NWX7JC,Mamaearth-Natural-Turmeric-Saffron-brightning,product,5,"Had tried this product majorly because of the name and ingredients that it has. For the first time a company is able to get the product that is based on our ancient secret recipes of our Dadi Nani... a person like me who has super dry skin, this is the perfect product for me as it hydrates my skin thoroughly and gives an instant freshness like the way ubtan gives. Very good for my super dry & super sensitive skin. Loved this product. Kudos mamaearth for this amazing thought behind this product .",0.93,amazon_india,2019-04-15
B008YD5500,Himalaya-Baby-Shampoo-400-ml,product,5,"Being a mom I am very peculiar about the cosmetics I use for my baby and I always try to use non chemical based cosmetics for my baby.I have tried few so called big foreign brands before but results were below average and at last tried himalaya baby shampoo and the results were just astonishing.All thr natural oil of my babies hairs were abck to normal, hairs were were soft, hardly any itching in eyes.It's a must buy products for all thr moms who love their babies.5 🌟 🌟 🌟 🌟 🌟 product",0.93,amazon_india,2018-11-24
B089638Q8J,Tata-Tea-Gold-1kg,product,5,"For those who love tea this is a great blend.1. It is a mix of  assam tea and leaf tea - gets you the best of both.2. To enjoy the blend and the tea it should be put in boiling water ( do not boil it post putting tea)3. Let it simmer for some time  3-5 min , and add sugar and milk separately .4. It works out great for the tea lovers and offers a consistent blend all the time.Once you start liking this tea - you will get hooked to it....",0.93,amazon_india,2017-08-01
B07KN9NLXZ,Streax-Ultralights-Highlighting-Kit-Collection,product,5,"Did It my on  ends, gives  beautiful  colour  used style 1 n 2 both 1  is brown ( lesser time)  to orangish  if  kept  fr  long and 2  is orange  to golden. U can experience storbing  at home  with  it at cheap  rate with great  results.. Use it  with Britt or simply  wherever u want  with gloved ✋  N it doesn't  damge  hair  just  takecare that  u oil  or  spa  it regularly as lighter hair  tends to look rough.  Go for it ,follow instructions given  for usage..change  ur look  in Mts.",0.91,amazon_india,2018-07-07
B011HZ9NQS,Cinthol-Original-Soap-100g-Pack,product,5,"I have used various brands available in market bit never satisfied with them so every time I used to purchase a different product. This time decided to purchase this product and now writing this review after using this product for those who haven't tried this product. I'll recommend them to try once. Now going to subscribe this product as found this made for me.About product : Scent is excellent keeps you fresh,No issues with skin... Giving it a 5 starTFM content determines the quality of soap and it has high TFM",0.91,amazon_india,2019-04-29
B07VB4H78J,Cinthol-Original-Soap-100g-Pack,product,5,"I have used various brands available in market bit never satisfied with them so every time I used to purchase a different product. This time decided to purchase this product and now writing this review after using this product for those who haven't tried this product. I'll recommend them to try once. Now going to subscribe this product as found this made for me.About product : Scent is excellent keeps you fresh,No issues with skin... Giving it a 5 starTFM content determines the quality of soap and it has high TFM",0.91,amazon_india,2019-04-29
B077PVVYH6,Streax-Ultralights-Highlighting-Kit-Collection,product,5,"Did It my on  ends, gives  beautiful  colour  used style 1 n 2 both 1  is brown ( lesser time)  to orangish  if  kept  fr  long and 2  is orange  to golden. U can experience storbing  at home  with  it at cheap  rate with great  results.. Use it  with Britt or simply  wherever u want  with gloved ✋  N it doesn't  damge  hair  just  takecare that  u oil  or  spa  it regularly as lighter hair  tends to look rough.  Go for it ,follow instructions given  for usage..change  ur look  in Mts.",0.91,amazon_india,2018-07-07
B082KY37BL,Amul-Fresh-Paneer-200g,product,5,Tried this paneer for the first time apprehensively. Surprisingly it's good in terms of texture and quality. Soft enough and decent portion size. Economical given home made Paneer during quarantine is an expensive affair as milk prices are exorbitant.Made some amazing gravy with same. Will definitely order again.Came hygienically packed in a vacuum bag and has a 45day validity. By processed food standards it is excellent not chewy or smelly like most dairy brands but then again it's an Amul product can't go wrong really.Thanks Amazon fresh for the prompt delivery.,0.91,amazon_india,2020-06-02
B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,product,5,The misty had kind of a soapy smell but works. Smell is pleasant but hardly you would know about the smell unless you get close to it. The citrus has a sort of tangy smell but i find it better than the misty. Will have to try the violet. Initial days your room will be filled with the pleasant smell but a packet  lasts only for like 14 days. In the latter days you will completely forget about it. If you have the shell to spend then go for it.,0.9,amazon_india,2018-03-19
B089W938BR,Mamaearth-Face-Wash-100-ml,product,5,"I love Mamaearth products and have been using them since six months now. Was looking for a facewash for acne for my mom when I stumbled across Mamaearth's new range of face washes. All the products are chemical free and this one is really gentle on the skin. This comes in an easy squeezy tube. The facewash is clear like a gel and have tea tree fragrance. it really helps fighting acne and in almost two uses, my mother was really impressed. A must buy for anyone fighting acne.",0.89,amazon_india,2018-08-24
B082FL9GB6,Mamaearth-Face-Wash-100-ml,product,5,"I love Mamaearth products and have been using them since six months now. Was looking for a facewash for acne for my mom when I stumbled across Mamaearth's new range of face washes. All the products are chemical free and this one is really gentle on the skin. This comes in an easy squeezy tube. The facewash is clear like a gel and have tea tree fragrance. it really helps fighting acne and in almost two uses, my mother was really impressed. A must buy for anyone fighting acne.",0.89,amazon_india,2018-08-24
B07DQN5B3G,Fastrack-Casual-Analog-White-Watch-NK3121SM01,product,5,I am writing review after 15 days use.Big dial as expected with great quality. Color of dial not too dark specially numbers as shown in photo. Bracelet is also very good. But the packing and container of watch is worst that i have ever seen in online shopping. sometime it stops working when it falls.By pushing the pin it starts working again.overall it is a very good watch. waterproofing  is also working properly.I bought it after 2 month search on amazon and flipkart and it makes worth.,0.87,amazon_india,2018-11-26
B089638Q8J,Tata-Tea-Gold-1kg,product,5,"After using Taj Mahal tea for 20 years, now since the quality of Taj Mahal tea has gone down tremendously, and we have gas and stomach problems after consuming taj mahal tea, we wanted to shift for a better tea. After finding out a lot about different brands, I can assure you This is best tea in India. Always buy this.The taste is awesome, the only drawback is you have to put a lot of tea if you're used to drinking strong tea. Otherwise this is awesome.",0.87,amazon_india,2019-03-03
B074M3Z6Q5,Himalaya-Moisturizing-Aloe-Vera-200ml,product,5,"This is superb! I love it from the day I started using it. It works like a charm. My skin is as soft as that of a new born baby and I receive loads of compliments day in and day out for this. Thank You so much, Himalaya Herbals. A big thanks to Amazon for the lovely packing and packaging of the product as well as timely delivery. If you found my review helpful, please click on helpful and let me know. Divine Thanks. BLESSED BE!!",0.86,amazon_india,2017-04-30
B00QGEN6C8,Himalaya-Gift-Pack,product,5,So lets get started .. first of all lests talk about the pros1. Convenient2. All in one3. Having all necessary things4. Good packaging and good handling5. Awesome presentation and good qualitySo there are so many pros but wait it doesn't have so much cons because it is souch worthy to spend if you don't have time to waste in any of the single product to buy thats one for you and also its a good option for giftingIf you find it helpful please click on helpful,0.86,amazon_india,2019-12-15
B07VYRQFBJ,Maggi-Masala-Noodles-Singles-840g,product,5,"Review of maggi:Who am I to review Maggi. It's iconic for anyone born in the 80s and 90s.Review of this pack:1) better than large packs that you have to store in the open2) Lasts longer than regular pack of eight, again because its closed.Disadvantage :More plastic usage than regular pack or tenConclusion:If you are going to consume Maggi over longer period of time but this one, if you will finish pack of ten within a week buy the regular large packs as it saves plastic pollution--",0.86,amazon_india,2019-05-30
B00H5NMNXC,Himalaya-Moisturizing-Aloe-Vera-200ml,product,5,"This is superb! I love it from the day I started using it. It works like a charm. My skin is as soft as that of a new born baby and I receive loads of compliments day in and day out for this. Thank You so much, Himalaya Herbals. A big thanks to Amazon for the lovely packing and packaging of the product as well as timely delivery. If you found my review helpful, please click on helpful and let me know. Divine Thanks. BLESSED BE!!",0.86,amazon_india,2017-04-30
B07W7CTLD1,Mamaearth-Onion-Growth-Control-Redensyl,product,1,I bought this hair oil after viewing so many good comments. But this product is not good enough.First of all it's Expensive...Second thing the amount of the product is low (half bottle) YES!The bottle is not completely filled with oil. If you cheating on your customers #Mamaearth trust me on this you can't fool people more than once. Now I know that your Brand is not good enough. I am not going to buy any product from your Brand again.Thumbs down for mamaearth onion oil !!,0.86,amazon_india,2019-09-06
B07W7CTLD1,Mamaearth-Onion-Growth-Control-Redensyl,product,1,Product just smells similar to navarathna hair oil .. but not strong as that and oil is not sticky after applying three drops of oil !! More review after usage of 2 months1) worst product2) hair fall increased a lot3) brought this product after watching YouTube influencer Mumbaiker Nikhil4) totally misguided never take suggestions from influencers.5) using since 2 months no result and I'm losing my more hair6) mama earth just wasted my money as well damaged my hair7)better they provide solution or return my money,0.86,amazon_india,2019-09-16
B086T4WGRY,Savlon-After-Shave-Lotion-1000,product,1,"Smells like strong chemical, not at all a pleasant smell as some reviews say. We used it for a nappy wash for our baby and the only thing happening is getting an orange colour share on the dress. This has a bad smell if you think Dettol's smell is bad, then this is horrible. There is no need to buy a product only because it is made by an Indian company. You may see this pattern on positive comments do not get tricked with it.",0.85,amazon_india,2020-09-13
B07FPKJ7MP,Godrej-Matic-Spray-Violet-Valley,product,1,"Really disappointed with this product. It’s not even a month and this product is spraying continuously within seconds. I tried setting the timer on 10,20 and 40min intervals but it sprays within seconds. Can’t even return the product now because it is out of return window. The fragnance is pretty good but can’t believe that the machinery of this product have timer issues in just less than a month of use. Totally not recommended if you are bot looking to buy this product every month.",0.85,amazon_india,2019-03-14
B08DLL7C2D,Godrej-ViroShield-Disinfecting-VIROSHIELD-30UV,product,1,The product specifications do not match the details on Amazon. NO BUZZER SOUND. No indicator lights either. You just have to wait like a fool to estimate the disinfection cycle which is claimed to last for 6 minutes. If you want it to be 20 minutes you either can have 18 minutes or 24 minutes and that too without any indications. Hope it has the genuine UV lights and the claim is not false on that count as well!GODREJ COULD NOT BE WORST THAN THIS!,0.85,amazon_india,2020-09-14
B0719RVB2X,Society-Tea-Minute-Masala-500g,product,5,"When you need just one cup of tea and are too lazy to go through the whole rigmarole, this product is a lifesaver!Just heat water (optionally, add some milk for a richer taste) in a cup in the microwave, then drop in a heaped scoop of this premix. Voila, your tea is ready - no utensils to wash, no gas needed, no tea leaves to throw and no tea filter to clean.Decent in taste, full marks for convenience, this is a must-have in my kitchen.",0.85,amazon_india,2018-11-29
B016A7MMHK,Godrej-Security-Solutions-Goldilocks-Personal,product,5,"Using it since November 2016.Sleek and elegant. Sits nicely in my cupboard.Useful to keep certain small sized valuables like keys,cash,jewelry,certain documents,watches etc.The touch panel is great, feels soft and is responsive.Velvet lining is great.Portable.Only con I found is that it buzzez even if you close the cupboard door a bit hard.Other than that, Its good to have it.Note: Its not a regular heavy duty safe. Its more of a personal locker as mentioned. Don't expect it to be the most secure thing you can have.",0.85,amazon_india,2017-06-02
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,product,5,"Dettol is no doubt a good brand for disinfectant liquids. As compare to dettol original, this Lime fragrance gives a fresh feel after using. Can use for floors, kitchen tiles, bathroom, laundry & shaving purpose. I use this disinfectant liquid with water in this COVID-19 pandemic to wash products and spray on doors, door bell, all surfaces etc. We can use this for bathing purpose also. It is multi-purpose cleaner is safe on skin and on all surfaces. Nice way to disinfect your home.",0.84,amazon_india,2020-07-19
B01IEO84OM,Himalaya-4003F-Baby-Lotion-400ml,product,1,Damn..my bad..i ordered this product without reading all the reviews..me too got damaged watery bad lotion..now im not sure whether to use it or throw it away..bad lotion smells bad looks messy and leaked all over the package..trying to return it but it says THIS ITEM IS NOT ELIGIBLE FOR RETURN..Seriously amazon sucks these days..TOO BAD WORST WORST WORST PRODUCT...p.s i dont want to give any star but its asking me to do it so i can stop others from buying this waste trash.,0.84,amazon_india,2017-07-10
B082FL9GB6,Mamaearth-Face-Wash-100-ml,product,5,"This face wash is amazing guys. I've oily skin. Every now and then my face breaks out. But when I first time used this within 4 wash my pimples were gone! I'm not jocking guys. This face wash does wonders. I use it two times daily, after waking up in the morning and before going to bed. Now I'm using it for two months. And I don't  a single pimple past two months. For every oily skin acne prone beauties I'll recommend this facewash.",0.84,amazon_india,2019-03-05
B003OPTXW4,Himalaya-4003F-Baby-Lotion-400ml,product,1,Damn..my bad..i ordered this product without reading all the reviews..me too got damaged watery bad lotion..now im not sure whether to use it or throw it away..bad lotion smells bad looks messy and leaked all over the package..trying to return it but it says THIS ITEM IS NOT ELIGIBLE FOR RETURN..Seriously amazon sucks these days..TOO BAD WORST WORST WORST PRODUCT...p.s i dont want to give any star but its asking me to do it so i can stop others from buying this waste trash.,0.84,amazon_india,2017-07-10
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,product,5,"Dettol is no doubt a good brand for disinfectant liquids. As compare to dettol original, this Lime fragrance gives a fresh feel after using. Can use for floors, kitchen tiles, bathroom, laundry & shaving purpose. I use this disinfectant liquid with water in this COVID-19 pandemic to wash products and spray on doors, door bell, all surfaces etc. We can use this for bathing purpose also. It is multi-purpose cleaner is safe on skin and on all surfaces. Nice way to disinfect your home.",0.84,amazon_india,2020-07-19
B089W938BR,Mamaearth-Face-Wash-100-ml,product,5,"This face wash is amazing guys. I've oily skin. Every now and then my face breaks out. But when I first time used this within 4 wash my pimples were gone! I'm not jocking guys. This face wash does wonders. I use it two times daily, after waking up in the morning and before going to bed. Now I'm using it for two months. And I don't  a single pimple past two months. For every oily skin acne prone beauties I'll recommend this facewash.",0.84,amazon_india,2019-03-05
B00RV366NE,Streax-Professional-Hold-Funkey-Colour,product,5,"The blue came out great! I have dark brown hair and bleached it twice (with volume 30 developer) before applying the colour. Left the colour on for 45-60 minutes. My hair (which felt very rough after bleaching) became much softer after rinsing off the colour. I also used the Crazy Violet (can see it in the pic). Have previously used Manic Panic hair colour which is 4 times the price, and a lot less effective. Would definitely recommend this range from Streax :D",0.83,amazon_india,2020-08-16
B07W7CTLD1,Mamaearth-Onion-Growth-Control-Redensyl,product,5,"Used This Mama Earth Newly Launched Onion Oil twice, and i must say im already impressed by the results !It prevents hair loss, helps control premature greying, dryness, dandruff, scalp eruptions and many other hair problems after its regular use !To avoid dry and frizzy hair, make sure that you use this oil to your hairs twice a week.Oiling provides your scalp with essential nutrients, and also strengthens the hair roots. Mamaearth onion oil works best for your hair during all the seasons.",0.83,amazon_india,2019-08-14
B015XSO0L8,Mysore-Sandal-Millennium-Soap-150g,product,1,I stay in Bangalore snd used this product on couple of occassion. Its amazing and stands well above any available soap in marketLooking at tje expwrience decided to gift ghe soap to a relative and the product that was delivered was a fake and just a lump of cake with so smell and offcourse no way close to the original soapRelative was shy enough to admit his / her experience late other wise could hav returned the productHppe Amazon takes some action,0.82,amazon_india,2018-05-23
B07KN9NLXZ,Streax-Ultralights-Highlighting-Kit-Collection,product,4,"Someone like me had always fancied upon getting some of my hair getting coloured when I see some people with colored or highlighted hair.Going to parlor or salon has always been hard on budget if you are living in a working middle class family.Finally I decided to get 2 packets of this hair highlighter after doing some research and surfing various Youtube videos.Coming to this product let me review as under:Pros:1  Gives good color/highlights if kept for about 45 minutes. (note: 30 minutes is not enough if you have dark black hair).2 The color stays for about 8-9 months and lightens with time.3 After about 1-1.5 months of applying this hair color, I would suggest to use henna/mehendi for about 1 hour in all you hairs...which will not only nourish your hair, but also give very good result for highlighted hairs.4 Personal tip- If you are not satisfied with colored/highlighted hair and want to remove it, use anti-dandruff shampoo 3-4 times while washing your hair. Also the Godrej hair dye (black) available in powder sachet is also effective in removing the highlights.Cons:1 One sachet is not enough even for short hair. Purchase 2 sachets if you want proper results. (note: if you are a girl with shoulder length hair or more, I would suggest 3 sachets).2 Does not give too much highlighted effect if you want to get noticed from others with normal hair.3 Just like any other chemical hair color, it damages you hair and makes your hair rough.Verdict:It is ok to give this a try once if you want to color/highlight your hair at home. I would rather suggest spending few bucks and get your hair highlighted in parlor or salon for better results.If you find my review helpful, please click the YES/HELPFUL button! 👍",1.0,amazon_india,2018-11-10
B077PVVYH6,Streax-Ultralights-Highlighting-Kit-Collection,product,4,"Someone like me had always fancied upon getting some of my hair getting coloured when I see some people with colored or highlighted hair.Going to parlor or salon has always been hard on budget if you are living in a working middle class family.Finally I decided to get 2 packets of this hair highlighter after doing some research and surfing various Youtube videos.Coming to this product let me review as under:Pros:1  Gives good color/highlights if kept for about 45 minutes. (note: 30 minutes is not enough if you have dark black hair).2 The color stays for about 8-9 months and lightens with time.3 After about 1-1.5 months of applying this hair color, I would suggest to use henna/mehendi for about 1 hour in all you hairs...which will not only nourish your hair, but also give very good result for highlighted hairs.4 Personal tip- If you are not satisfied with colored/highlighted hair and want to remove it, use anti-dandruff shampoo 3-4 times while washing your hair. Also the Godrej hair dye (black) available in powder sachet is also effective in removing the highlights.Cons:1 One sachet is not enough even for short hair. Purchase 2 sachets if you want proper results. (note: if you are a girl with shoulder length hair or more, I would suggest 3 sachets).2 Does not give too much highlighted effect if you want to get noticed from others with normal hair.3 Just like any other chemical hair color, it damages you hair and makes your hair rough.Verdict:It is ok to give this a try once if you want to color/highlight your hair at home. I would rather suggest spending few bucks and get your hair highlighted in parlor or salon for better results.If you find my review helpful, please click the YES/HELPFUL button! 👍",1.0,amazon_india,2018-11-10
B008YD5500,Himalaya-Baby-Shampoo-400-ml,product,1,"From Amazon they send my package very safely so it m happy with their services but this shampoo is not suitable for adults i ordered it for myself (btw i m 20) and u can't believe how horrible it's result is, actually i ordered it for decreasing my hair fall but using 1time my hair fall increase horribly and my hair became so sticky that i can't explain....i never use that shampoo after that it was just a waste of money",0.81,amazon_india,2018-12-05
B075B7WDJY,Himalaya-Baby-Shampoo-400-ml,product,1,"From Amazon they send my package very safely so it m happy with their services but this shampoo is not suitable for adults i ordered it for myself (btw i m 20) and u can't believe how horrible it's result is, actually i ordered it for decreasing my hair fall but using 1time my hair fall increase horribly and my hair became so sticky that i can't explain....i never use that shampoo after that it was just a waste of money",0.81,amazon_india,2018-12-05
B07MZCKBNZ,Cinthol-Confidence-Soap-100g-Pack,product,5,"What a gem from an old and trusted Indian brand. And such great value for money.The fragrance is nice powdery scent which is refreshing without being overpowering. The soap’s cleansing is good, not great. But it has a nice creaminess which is far beyond its modest price. In fact, it has a nice natural creaminess, and not the slipperiness of a Dove. Also, it seems to long last. A clear winner and will be a regular feature on my bathing rack.",0.81,amazon_india,2019-10-02
B00RV35ABS,Streax-Professional-Hold-Funkey-Colour,product,5,"I love the longetivity of this product , this is the only purple I could find out of every semi permanent dyes out there.This is my first time using this product and it turned out really pretty , but I had to bleach my hair twice and it is very important to bleach your hair to level 8 or above (total blonde) ..do not dilute the colour and always take 1:2 ratio of blonder and developer to get the best results",0.81,amazon_india,2020-09-01
B00QGEN6C8,Himalaya-Gift-Pack,product,5,"This Himalayan Babycare Gift Basket is a Perfect Gift for Baby Shower, Birthday Gift.Package included: - 11 item included(1) 50 ml - baby cream(2) 100 ml - Baby Massage Oil(3) 200g baby powder(4) 20 grams diaper rash cream(5) 72 pc Baby Wipes(6) 100ml Baby Shampoo(7) 125g X 2pcs Baby Soap(8) 100ml Baby Lotion(9) 200 ml Baby Bathgentle(10) 100 ml Baby Cream(11) Plastic basket with handleCompletely satisfied with the product.Value for money. Good packaging and good handling, wonderful presentation and good quality",0.81,amazon_india,2020-03-13
B089638Q8J,Tata-Tea-Gold-1kg,product,5,"I prefer Tata tea to Brooke Bond/Taj Mahal.# Mild taste and fresh aroma# Gives me a soothing effect and relishes# Only small quantity sufficient for making tea# Does not play around with the basic tea taste# Can be consumed with milk or without itThe only issue is with the packaging, I would have preferred plastic box packaging for the price.That would actually help in preserving the aroma and prevent moisture.But, it's one of the best tea for everyday use.Cheers :)",0.8,amazon_india,2017-08-10
B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,product,4,"The product was good. But starting it for the first time took me several hours to start and install it properly.Here I will list out all steps so that reading this other people might find it helpful.1. Unwrap the package properly. Look for any damages.2. You will find a set of keys attached in a plastic sachet.3. Use the key to open the locker. There is a white cover near the button panel ,open it to insert keys.4. Inside the locker you will find the manual and wall mounting knots.5. The other side of the keypad panel will contain the battery space which needs 4 AA batteries for the led to start. But before inserting the batteries do see the positive & negative marked side and insert the batteries according to the charge respectively.6. Close the battery lid and led will automatically start working. The battery lid needs a small screw to get fixed. so if u don't find the screw in any plastic packets then use another aftermarket screws or maybe the screw is present inside the locker mechanism.7. The locker mechanism screws can be unlocked by a particular opener which will be given with the mounting knots inside the locker.8. The locker is now ready to use. Remove the keys and use the led to unlock and lock it. The default password is 1234.9. Please donot apply any pressure or try to press the firm bolts of the locker mechanism when the locker is open. Let the motor of the locker do its work.10. If the locker shows any other error message. Do consult the user manual.Note. Please be calm and do things properly or else you might damage the product.",1.0,amazon_india,2018-10-20
B00PVUAJDW,Godrej-Security-Solutions-SEEC9060-Electronic,product,4,"The product was good. But starting it for the first time took me several hours to start and install it properly.Here I will list out all steps so that reading this other people might find it helpful.1. Unwrap the package properly. Look for any damages.2. You will find a set of keys attached in a plastic sachet.3. Use the key to open the locker. There is a white cover near the button panel ,open it to insert keys.4. Inside the locker you will find the manual and wall mounting knots.5. The other side of the keypad panel will contain the battery space which needs 4 AA batteries for the led to start. But before inserting the batteries do see the positive & negative marked side and insert the batteries according to the charge respectively.6. Close the battery lid and led will automatically start working. The battery lid needs a small screw to get fixed. so if u don't find the screw in any plastic packets then use another aftermarket screws or maybe the screw is present inside the locker mechanism.7. The locker mechanism screws can be unlocked by a particular opener which will be given with the mounting knots inside the locker.8. The locker is now ready to use. Remove the keys and use the led to unlock and lock it. The default password is 1234.9. Please donot apply any pressure or try to press the firm bolts of the locker mechanism when the locker is open. Let the motor of the locker do its work.10. If the locker shows any other error message. Do consult the user manual.Note. Please be calm and do things properly or else you might damage the product.",1.0,amazon_india,2018-10-20
